StyleNumber,ProductName,ImagePath,ImagePath2,ImagePath3,ProductDescription,MetalType,MetalColor,WholeSaleBasePrice,Gender,Categories,Collections,Weight,IsImageFromURL,PriceType
14KYPF7FGE15C/ZIRCONIUM,7 mm wide/Flat Grooved Edges/14K Yellow Gold band with one 5 mm Raised Centered inlay of Zirconium.,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/PF14KY/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=15-C&grooves=15-C_ZIRCONIUM_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/PF14KY/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=15-C&grooves=15-C_ZIRCONIUM_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/PF14KY/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=15-C&grooves=15-C_ZIRCONIUM_POLISH,7 mm wide/Flat Grooved Edges/14K Yellow Gold band with one 5 mm Raised Centered inlay of Zirconium.,14K Gold,Yellow,1015,Unisex,Men's Wedding Rings,Wedding Band,8.066,1,2
6B,6 mm wide Beveled Titanium band.,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/6/ring_materials/T/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/6/ring_materials/T/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/6/ring_materials/T/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,6 mm wide Beveled Titanium band.,Titanium,Titanium,105,Unisex,Men's Wedding Rings,"Wedding Band, Titanium",,1,2
7D,7 mm wide Domed Titanium band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/T/images/1?ring_finish=MACHINE&finish_type=F&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/T/images/2?ring_finish=MACHINE&finish_type=F&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/T/images/3?ring_finish=MACHINE&finish_type=F&size=10&feature_group=N,7 mm wide Domed Titanium band.,Titanium,Titanium,105,Unisex,Men's Wedding Rings,"Wedding Band, Titanium",,1,2
7D12OC/MOSAIC,7 mm wide/Domed/Titanium band with one 2 mm Off Center inlay of Blue Tiger Eye.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/T/images/1?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=12-OC&grooves=12-OC_MOSAIC-BLUETIGEREYE,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/T/images/2?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=12-OC&grooves=12-OC_MOSAIC-BLUETIGEREYE,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/T/images/3?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=12-OC&grooves=12-OC_MOSAIC-BLUETIGEREYE,7 mm wide/Domed/Titanium band with one 2 mm Off Center inlay of Blue Tiger Eye.,Titanium,Titanium,244,Unisex,Men's Wedding Rings,"Wedding Band, Titanium",,1,2
7DGE,7 mm wide Domed Stepped Down Edges Titanium band.,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/T/images/1?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/T/images/2?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/T/images/3?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,7 mm wide Domed Stepped Down Edges Titanium band.,Titanium,Titanium,105,Unisex,Men's Wedding Rings,"Wedding Band, Titanium",,1,2
CC5HB,5 mm wide High Bevel Cobalt Chrome band.,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/5/ring_materials/CC/images/1?ring_finish=ANGLESTONE%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/5/ring_materials/CC/images/2?ring_finish=ANGLESTONE%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/5/ring_materials/CC/images/3?ring_finish=ANGLESTONE%2CPOLISH&finish_type=FS&size=10&feature_group=N,5 mm wide High Bevel Cobalt Chrome band.,Cobalt Chrome,Cobalt Chrome,142,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
CC7DGE/LCVCELTIC9,7 mm wide/Domed Stepped Down Edges/Cobalt Chrome band with a laser carved Celtic 9 pattern.,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/CC/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=M%2CN&machine_pattern=LCVCELTIC9_CC_COLOR_NONE,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/CC/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=M%2CN&machine_pattern=LCVCELTIC9_CC_COLOR_NONE,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/CC/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=M%2CN&machine_pattern=LCVCELTIC9_CC_COLOR_NONE,7 mm wide/Domed Stepped Down Edges/Cobalt Chrome band with a laser carved Celtic 9 pattern.,Cobalt Chrome,Cobalt Chrome,207,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
CC7DMIL,7 mm wide Domed Milgrain Edges Cobalt Chrome band.,https://assets.lashbrookdesigns.com/rings/profiles/DMIL/widths/7/ring_materials/CC/images/1?ring_finish=SATIN&finish_type=F&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DMIL/widths/7/ring_materials/CC/images/2?ring_finish=SATIN&finish_type=F&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DMIL/widths/7/ring_materials/CC/images/3?ring_finish=SATIN&finish_type=F&size=10&feature_group=N,7 mm wide Domed Milgrain Edges Cobalt Chrome band.,Cobalt Chrome,Cobalt Chrome,142,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
CC7FGE15C/METEORITE21EDGE/14KR,7 mm wide/Flat Grooved Edges/Cobalt Chrome band featuring inlays of Meteorite and 14K Rose Gold.,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/CC/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=15-C%2C21-EDGE&grooves=15-C_METEORITE%2C21-EDGE_14KR_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/CC/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=15-C%2C21-EDGE&grooves=15-C_METEORITE%2C21-EDGE_14KR_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/CC/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CG&groove_group=15-C%2C21-EDGE&grooves=15-C_METEORITE%2C21-EDGE_14KR_POLISH,7 mm wide/Flat Grooved Edges/Cobalt Chrome band featuring inlays of Meteorite and 14K Rose Gold.,Cobalt Chrome,Cobalt Chrome,829,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
CC7FGE21EDGE/14KR,7 mm wide/Flat Grooved Edges/Cobalt Chrome band with two 1 mm Edge inlays of 14K Rose Gold.,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/CC/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=21-EDGE&grooves=21-EDGE_14KR_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/CC/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=21-EDGE&grooves=21-EDGE_14KR_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/7/ring_materials/CC/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=21-EDGE&grooves=21-EDGE_14KR_POLISH,7 mm wide/Flat Grooved Edges/Cobalt Chrome band with two 1 mm Edge inlays of 14K Rose Gold.,Cobalt Chrome,Cobalt Chrome,432,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
CC7FGEW2UMIL13/14KR,7 mm wide/Flat Stepped Edges Milgrain/Cobalt Chrome band with one 3 mm Centered inlay of 14K Rose Gold.,https://assets.lashbrookdesigns.com/rings/profiles/FGEW2UMIL/widths/7/ring_materials/CC/images/1?ring_finish=HAMMER%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=13-N&grooves=13-N_14KR_HAMMER,https://assets.lashbrookdesigns.com/rings/profiles/FGEW2UMIL/widths/7/ring_materials/CC/images/2?ring_finish=HAMMER%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=13-N&grooves=13-N_14KR_HAMMER,https://assets.lashbrookdesigns.com/rings/profiles/FGEW2UMIL/widths/7/ring_materials/CC/images/3?ring_finish=HAMMER%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CN&groove_group=13-N&grooves=13-N_14KR_HAMMER,7 mm wide/Flat Stepped Edges Milgrain/Cobalt Chrome band with one 3 mm Centered inlay of 14K Rose Gold.,Cobalt Chrome,Cobalt Chrome,456,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
CCPF8D16/ZIRCONIUM/LCVESCHER1,8 mm wide/Domed/Cobalt Chrome band with one 6 mm Centered inlay of Zirconium with a laser carved Escher 1 pattern.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/PFCC/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CLCVESCHER1_ZIRCONIUM_COLOR_NONE&groove_group=16-N&grooves=16-N_ZIRCONIUM_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/PFCC/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CLCVESCHER1_ZIRCONIUM_COLOR_NONE&groove_group=16-N&grooves=16-N_ZIRCONIUM_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/PFCC/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CLCVESCHER1_ZIRCONIUM_COLOR_NONE&groove_group=16-N&grooves=16-N_ZIRCONIUM_SATIN,8 mm wide/Domed/Cobalt Chrome band with one 6 mm Centered inlay of Zirconium with a laser carved Escher 1 pattern.,Cobalt Chrome,Cobalt Chrome,349,Unisex,Men's Wedding Rings,"Wedding Band, Cobalt Chrome",,1,2
D7D12OCEKINETIC/14KY,7 mm wide/Domed/Kinetic band with one 2 mm Off Center Edge inlay of 14K Yellow Gold.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/D-KINETIC/images/1?ring_finish=ACID&finish_type=F&size=10&feature_group=G%2CN&groove_group=12-OCE&grooves=12-OCE_14KY_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/D-KINETIC/images/2?ring_finish=ACID&finish_type=F&size=10&feature_group=G%2CN&groove_group=12-OCE&grooves=12-OCE_14KY_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/D-KINETIC/images/3?ring_finish=ACID&finish_type=F&size=10&feature_group=G%2CN&groove_group=12-OCE&grooves=12-OCE_14KY_POLISH,7 mm wide/Domed/Kinetic band with one 2 mm Off Center Edge inlay of 14K Yellow Gold.,Damascus,Damascus,566,Unisex,Men's Wedding Rings,"Wedding Band, Damascus",,1,2
D8FGE21EDGETIGHTWEAVE/14KR,8 mm wide/Flat Grooved Edges/Tightweave band with two 1 mm Edge inlays of 14K Rose Gold.,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/8/ring_materials/D-TIGHTWEAVE/images/1?ring_finish=ACID&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-EDGE&grooves=21-EDGE_14KR_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/8/ring_materials/D-TIGHTWEAVE/images/2?ring_finish=ACID&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-EDGE&grooves=21-EDGE_14KR_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/8/ring_materials/D-TIGHTWEAVE/images/3?ring_finish=ACID&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-EDGE&grooves=21-EDGE_14KR_POLISH,8 mm wide/Flat Grooved Edges/Tightweave band with two 1 mm Edge inlays of 14K Rose Gold.,Damascus,Damascus,572,Unisex,Men's Wedding Rings,"Wedding Band, Damascus",,1,2
FORGEDCFSLEEVEMET8B,8 mm wide Beveled Meteorite band featuring a Forged Carbon Fiber sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/8/ring_materials/MET/images/1?ring_finish=&finish_type=F&size=10&feature_group=N&sleeve=FORGEDCF,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/8/ring_materials/MET/images/2?ring_finish=&finish_type=F&size=10&feature_group=N&sleeve=FORGEDCF,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/8/ring_materials/MET/images/3?ring_finish=&finish_type=F&size=10&feature_group=N&sleeve=FORGEDCF,8 mm wide Beveled Meteorite band featuring a Forged Carbon Fiber sleeve.,Meteorite,Meteorite,533,Unisex,Men's Wedding Rings,"Wedding Band, Meteorite",,1,2
HWSLEEVE14KY4D,4 mm wide Domed 14K Yellow Gold band featuring a Cocobolo sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/4/ring_materials/14KY/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=N&sleeve=HW-NATCOCO,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/4/ring_materials/14KY/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=N&sleeve=HW-NATCOCO,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/4/ring_materials/14KY/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=N&sleeve=HW-NATCOCO,4 mm wide Domed 14K Yellow Gold band featuring a Cocobolo sleeve.,14K Gold,Yellow,609,Unisex,Men's Wedding Rings,Wedding Band,4.033,1,2
HWSLEEVE14KY8FR,8 mm wide Flat 14K Yellow Gold band featuring a Sapele sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/14KY/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=N&sleeve=HW-SAPELE,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/14KY/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=N&sleeve=HW-SAPELE,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/14KY/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=N&sleeve=HW-SAPELE,8 mm wide Flat 14K Yellow Gold band featuring a Sapele sleeve.,14K Gold,Yellow,971,Unisex,Men's Wedding Rings,Wedding Band,8.395,1,2
HWSLEEVETA7F/LCVMAORI/A,7 mm wide/Flat/Tantalum band with a laser carved Maori pattern also featuring a Koa sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/TA/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVMAORI_TA_COLOR_CER-NAVYBLUE&sleeve=HW-KOA,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/TA/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVMAORI_TA_COLOR_CER-NAVYBLUE&sleeve=HW-KOA,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/TA/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVMAORI_TA_COLOR_CER-NAVYBLUE&sleeve=HW-KOA,7 mm wide/Flat/Tantalum band with a laser carved Maori pattern also featuring a Koa sleeve.,Tantalum,Tantalum,485,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
HWSLEEVEZ8FR,8 mm wide Flat Zirconium band featuring a Whiskey Barrel sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/Z/images/1?ring_finish=DISTRESSED&finish_type=F&size=10&feature_group=N&sleeve=HW-WHISKEYBARREL,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/Z/images/2?ring_finish=DISTRESSED&finish_type=F&size=10&feature_group=N&sleeve=HW-WHISKEYBARREL,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/Z/images/3?ring_finish=DISTRESSED&finish_type=F&size=10&feature_group=N&sleeve=HW-WHISKEYBARREL,8 mm wide Flat Zirconium band featuring a Whiskey Barrel sleeve.,Zirconium,Zirconium,320,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
NTA7DGE,7 mm wide Domed Stepped Down Edges Tantalum Noir band.,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/NTA/images/1?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/NTA/images/2?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/NTA/images/3?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,7 mm wide Domed Stepped Down Edges Tantalum Noir band.,Tantalum,Tantalum,237,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
NTA7F11OC/14KY,7 mm wide/Flat/Tantalum Noir band with one 1 mm Off Center inlay of 14K Yellow Gold.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/NTA/images/1?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KY_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/NTA/images/2?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KY_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/NTA/images/3?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KY_POLISH,7 mm wide/Flat/Tantalum Noir band with one 1 mm Off Center inlay of 14K Yellow Gold.,Tantalum,Tantalum,394,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
NTA8FGEW,8 mm wide Flat Wide Grooved Edges Tantalum Noir band.,https://assets.lashbrookdesigns.com/rings/profiles/FGEW/widths/8/ring_materials/NTA/images/1?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/FGEW/widths/8/ring_materials/NTA/images/2?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/FGEW/widths/8/ring_materials/NTA/images/3?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&size=10&feature_group=N,8 mm wide Flat Wide Grooved Edges Tantalum Noir band.,Tantalum,Tantalum,237,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
14KW6DSIDEBRAID/14KW,6 mm wide/Domed/14K White Gold band with two 1 mm Sidebraid inlays of 14K White Gold.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/14KW/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-SIDEBRAID&grooves=21-SIDEBRAID_14KW_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/14KW/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-SIDEBRAID&grooves=21-SIDEBRAID_14KW_POLISH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/14KW/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=21-SIDEBRAID&grooves=21-SIDEBRAID_14KW_POLISH,6 mm wide/Domed/14K White Gold band with two 1 mm Sidebraid inlays of 14K White Gold.,14K Gold,White,1297,Unisex,Men's Wedding Rings,Wedding Band,9.692,1,2
TA5D,5 mm wide Domed Tantalum band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/5/ring_materials/TA/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/5/ring_materials/TA/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/5/ring_materials/TA/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=N,5 mm wide Domed Tantalum band.,Tantalum,Tantalum,237,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
TA6B,6 mm wide Beveled Tantalum band.,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/6/ring_materials/TA/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/6/ring_materials/TA/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B/widths/6/ring_materials/TA/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=N,6 mm wide Beveled Tantalum band.,Tantalum,Tantalum,237,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
TA7F15/BMOP,7 mm wide/Flat/Tantalum band with one 5 mm Centered inlay of Black Mother of Pearl.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/TA/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=15-N&grooves=15-N_BMOP,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/TA/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=15-N&grooves=15-N_BMOP,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/TA/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=15-N&grooves=15-N_BMOP,7 mm wide/Flat/Tantalum band with one 5 mm Centered inlay of Black Mother of Pearl.,Tantalum,Tantalum,377,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
TA8F/LCVMOUNTAIN2/A,8 mm wide/Flat/Tantalum band with a laser carved Mountain 2 pattern.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/TA/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVMOUNTAIN2_TA_COLOR_CER-BLACK,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/TA/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVMOUNTAIN2_TA_COLOR_CER-BLACK,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/TA/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVMOUNTAIN2_TA_COLOR_CER-BLACK,8 mm wide/Flat/Tantalum band with a laser carved Mountain 2 pattern.,Tantalum,Tantalum,321,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
TA8F16OCE/MARBLE,8 mm wide/Flat/Tantalum band with one 6 mm Off Center Edge inlay of Marble.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/TA/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=16-OCE&grooves=16-OCE_MARBLE_ACID,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/TA/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=16-OCE&grooves=16-OCE_MARBLE_ACID,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/TA/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CN&groove_group=16-OCE&grooves=16-OCE_MARBLE_ACID,8 mm wide/Flat/Tantalum band with one 6 mm Off Center Edge inlay of Marble.,Tantalum,Tantalum,484,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
TA9D/LCVWESTERNSCROLL/A,9 mm wide/Domed/Tantalum band with a laser carved Western Scroll pattern.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/9/ring_materials/TA/images/1?ring_finish=SATIN&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVWESTERNSCROLL_TA_COLOR_CER-DARKGREY,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/9/ring_materials/TA/images/2?ring_finish=SATIN&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVWESTERNSCROLL_TA_COLOR_CER-DARKGREY,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/9/ring_materials/TA/images/3?ring_finish=SATIN&finish_type=F&size=10&feature_group=M%2CN&machine_pattern=LCVWESTERNSCROLL_TA_COLOR_CER-DARKGREY,9 mm wide/Domed/Tantalum band with a laser carved Western Scroll pattern.,Tantalum,Tantalum,321,Unisex,Men's Wedding Rings,"Wedding Band, Tantalum",,1,2
Z6D11OC/14KY,6 mm wide/Domed/Zirconium band with one 1 mm Off Center inlay of 14K Yellow Gold.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/Z/images/1?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KY_BEAD,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/Z/images/2?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KY_BEAD,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/Z/images/3?ring_finish=BEAD%2CBEAD&finish_type=FS&size=10&feature_group=G%2CN&groove_group=11-OC&grooves=11-OC_14KY_BEAD,6 mm wide/Domed/Zirconium band with one 1 mm Off Center inlay of 14K Yellow Gold.,Zirconium,Zirconium,313,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",,1,2
